page,tag,text,x0,x1,top,doctop,bottom,upright,direction
0,,RÈGLEMENT,311.35,397.71004000000005,81.20839999999998,81.20839999999998,95.24839999999995,True,1
0,,1336,401.26,431.74648,81.20839999999998,81.20839999999998,95.24839999999995,True,1
0,,décrétant,232.37,278.27432,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,un,281.6636,293.94007999999997,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,emprunt,297.25208,337.49288,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,de,340.99,353.26648,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,560,356.47,374.84832,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,000,377.95,396.32831999999996,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,$,399.7,405.83824,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,pour,409.06,431.11791999999997,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,des,434.5,452.14191999999997,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,travaux,455.48704,491.47744,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,de,494.88,507.15648,109.49839999999995,109.49839999999995,120.53839999999991,True,1
0,,bouclage,232.37,277.03784,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,et,282.40328,291.61064,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,de,297.03128,309.30776,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,réfection,314.59,356.70759999999996,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,du,362.11,374.38648,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,réseau,379.74088,413.34664,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,d’aqueduc,418.71208,469.48503999999997,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,et,474.75112,483.95848,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,des,489.46,507.10191999999995,122.21839999999997,122.21839999999997,133.25839999999994,True,1
0,,infrastructures,232.37,302.16488,134.8184,134.8184,145.85839999999996,True,1
0,,de,305.59,317.86647999999997,134.8184,134.8184,145.85839999999996,True,1
0,,surface,321.05704,357.05848,134.8184,134.8184,145.85839999999996,True,1
0,,pour,360.39256,382.4504799999999,134.8184,134.8184,145.85839999999996,True,1
0,,la,385.82872,394.36263999999994,134.8184,134.8184,145.85839999999996,True,1
0,,rue,397.69671999999997,413.68263999999994,134.8184,134.8184,145.85839999999996,True,1
0,,du,416.87319999999994,429.14967999999993,134.8184,134.8184,145.85839999999996,True,1
0,,"Skieur,",432.46167999999994,466.60839999999996,134.8184,134.8184,145.85839999999996,True,1
0,,entre,469.87623999999994,495.08055999999993,134.8184,134.8184,145.85839999999996,True,1
0,,la,498.41463999999996,506.94855999999993,134.8184,134.8184,145.85839999999996,True,1
0,,rue,232.37,248.35592,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,Zermatt,255.9956,293.902,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,et,301.63,310.83736,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,Montclair,318.42184,363.01239999999996,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,et,370.83975999999996,379.9036,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,une,387.6316,406.0132,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,portion,413.66391999999996,447.29175999999995,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,de,455.05287999999996,467.32935999999995,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,la,474.96903999999995,483.50296,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,rue,491.15368,507.1396,147.41840000000002,147.41840000000002,158.45839999999998,True,1
0,,"Montclair,",232.37,280.09911999999997,160.13840000000005,160.13840000000005,171.1784,True,1
0,,incluant,285.43,323.29912,160.13840000000005,160.13840000000005,171.1784,True,1
0,,le,328.60936000000004,337.14328,160.13840000000005,160.13840000000005,171.1784,True,1
0,,coût,342.43,363.15208,160.13840000000005,160.13840000000005,171.1784,True,1
0,,des,368.45128,386.21464,160.13840000000005,160.13840000000005,171.1784,True,1
0,,"travaux,",391.35928,430.60912,160.13840000000005,160.13840000000005,171.1784,True,1
0,,les,435.82,449.87392,160.13840000000005,160.13840000000005,171.1784,True,1
0,,honoraires,455.12896,507.09423999999996,160.13840000000005,160.13840000000005,171.1784,True,1
0,,"professionnels,",232.37,306.49912,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,les,314.23,328.28392,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,frais,335.83,356.57415999999995,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,"inhérents,",364.3684,412.72912,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,les,420.46,434.51392,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,taxes,442.04319999999996,468.43983999999995,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,et,476.11263999999994,485.31999999999994,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,les,493.08,507.13392,172.73839999999996,172.73839999999996,183.77839999999992,True,1
0,,imprévus,232.37,277.12615999999997,185.45839999999998,185.45839999999998,196.49839999999995,True,1
0,,pour,283.03,305.08791999999994,185.45839999999998,185.45839999999998,196.49839999999995,True,1
0,,autoriser,310.97223999999994,353.76327999999995,185.45839999999998,185.45839999999998,196.49839999999995,True,1
0,,une,359.64759999999995,378.02919999999995,185.45839999999998,185.45839999999998,196.49839999999995,True,1
