page,tag,text,x0,x1,top,doctop,bottom,upright,direction
0,,7.9,539.38,554.75824,50.4384,50.4384,61.478399999999965,True,1
0,,SERVICE,306.77,355.03687999999994,75.75840000000005,75.75840000000005,86.79840000000002,True,1
0,,DU,358.106,373.99256,75.75840000000005,75.75840000000005,86.79840000000002,True,1
0,,GREFFE,377.05064,421.71847999999994,75.75840000000005,75.75840000000005,86.79840000000002,True,1
0,,Séance,174.02,211.37936000000002,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,ordinaire,214.69136,257.5376,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,du,260.7392,273.01568,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,conseil,276.20624,310.42568,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,municipal,313.7156,360.19399999999996,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,de,363.48391999999996,375.76039999999995,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,la,379.07239999999996,387.60632,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,Ville,390.80791999999997,411.45271999999994,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,de,414.78679999999997,427.06327999999996,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,"Sainte-Adèle,",430.37528,496.62591999999995,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,tenue,499.76128,527.3943999999999,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,le,530.7063999999999,539.12992,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,20,542.5,554.77648,101.09840000000008,101.09840000000008,112.13840000000005,True,1
0,,mars,174.02,198.58400000000003,113.69839999999999,113.69839999999999,124.73839999999996,True,1
0,,2023,201.59792000000002,226.11776,113.69839999999999,113.69839999999999,124.73839999999996,True,1
0,,à,229.19792,235.33616,113.69839999999999,113.69839999999999,124.73839999999996,True,1
0,,19h.,238.30592000000001,259.61312,113.69839999999999,113.69839999999999,124.73839999999996,True,1
0,,À,174.02,181.38368,139.01840000000004,139.01840000000004,150.0584,True,1
0,,laquelle,184.4528,222.2648,139.01840000000004,139.01840000000004,150.0584,True,1
0,,sont,225.33392,246.19952,139.01840000000004,139.01840000000004,150.0584,True,1
0,,présents,249.34591999999998,291.45248,139.01840000000004,139.01840000000004,150.0584,True,1
0,,les,294.45536,308.50928,139.01840000000004,139.01840000000004,150.0584,True,1
0,,membres,311.5784,357.53791999999993,139.01840000000004,139.01840000000004,150.0584,True,1
0,,du,360.5408,372.81728,139.01840000000004,139.01840000000004,150.0584,True,1
0,,conseil,375.78703999999993,410.04416,139.01840000000004,139.01840000000004,150.0584,True,1
0,,suivants,412.99184,453.4313599999999,139.01840000000004,139.01840000000004,150.0584,True,1
0,,formant,456.43423999999993,493.80463999999995,139.01840000000004,139.01840000000004,150.0584,True,1
0,,le,496.8516799999999,505.38559999999984,139.01840000000004,139.01840000000004,150.0584,True,1
0,,quorum,508.45471999999984,545.6595199999998,139.01840000000004,139.01840000000004,150.0584,True,1
0,,:,548.86,551.92912,139.01840000000004,139.01840000000004,150.0584,True,1
0,,Ville,65.304,96.52176,149.61968000000002,149.61968000000002,165.57967999999994,True,1
0,,de,100.8948,122.2014,149.61968000000002,149.61968000000002,165.57967999999994,True,1
0,,Madame,174.02,216.9656,164.33839999999998,164.33839999999998,175.37839999999994,True,1
0,,Michèle,220.01,257.94728,164.33839999999998,164.33839999999998,175.37839999999994,True,1
0,,Lalonde,260.91704,300.07592,164.33839999999998,164.33839999999998,175.37839999999994,True,1
0,,Mairesse,351.07,395.84824,164.33839999999998,164.33839999999998,175.37839999999994,True,1
0,,Sainte-Adèle,43.8,143.57064,172.17968000000008,172.17968000000008,188.13968,True,1
0,,Monsieur,174.02,219.32816,176.9384,176.9384,187.97839999999997,True,1
0,,Richard,222.47456,260.27552,176.9384,176.9384,187.97839999999997,True,1
0,,Allard,263.34463999999997,291.44144,176.9384,176.9384,187.97839999999997,True,1
0,,Conseiller,351.07,399.87783999999994,176.9384,176.9384,187.97839999999997,True,1
0,,du,403.0132,415.28968,176.9384,176.9384,187.97839999999997,True,1
0,,district,418.36983999999995,450.0988,176.9384,176.9384,187.97839999999997,True,1
0,,1,453.25624,459.39448,176.9384,176.9384,187.97839999999997,True,1
0,,Madame,174.02,216.9656,189.53840000000002,189.53840000000002,200.5784,True,1
0,,Arielle,219.96848,250.44992000000002,189.53840000000002,189.53840000000002,200.5784,True,1
0,,Beaudin,253.51904000000002,293.95112,189.53840000000002,189.53840000000002,200.5784,True,1
