page,tag,text,x0,x1,top,doctop,bottom,upright,direction
0,,Règlement,307.25,377.3012,28.98840000000007,28.98840000000007,43.02840000000003,True,1
0,,1314-2021-PC-2,380.78312,481.66624,28.98840000000007,28.98840000000007,43.02840000000003,True,1
0,,amendant,248.69,297.74072,57.39840000000004,57.39840000000004,68.4384,True,1
0,,le,300.89,309.42392,57.39840000000004,57.39840000000004,68.4384,True,1
0,,Règlement,312.65,365.75239999999997,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,sur,368.90984,384.2443999999999,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,les,387.5011999999999,401.55511999999993,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,permis,404.63527999999997,437.6227999999999,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,et,440.84647999999993,449.91031999999996,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,certificats,453.17815999999993,499.56823999999995,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,numéro,502.79192,540.09608,57.376319999999964,57.376319999999964,68.41632000000004,True,1
0,,1314-2021-PC,248.69,320.38086,69.97631999999999,69.97631999999999,81.01632000000006,True,1
0,,afin,323.93,341.57192,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,de,345.13784,357.41432,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,"corriger,",360.9692,401.22104,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,"d’ajouter,",404.8532,450.02887999999996,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,de,453.66103999999996,465.93751999999995,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,modifier,469.37095999999997,508.4415199999999,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,ou,512.0516,524.32808,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,de,527.8829599999999,540.1594399999999,69.99840000000006,69.99840000000006,81.03840000000002,True,1
0,,préciser,248.69,287.90407999999996,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,certaines,292.3532,336.97687999999994,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,dispositions,341.40391999999997,398.75672,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,afin,403.18376,420.98024,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,de,425.37415999999996,437.65063999999995,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,rendre,441.92312,473.82872,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,le,478.2668,486.80071999999996,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,règlement,491.08423999999997,539.9804,82.59840000000008,82.59840000000008,93.63840000000005,True,1
0,,davantage,248.69,300.1916,95.33839999999998,95.33839999999998,106.37839999999994,True,1
0,,performant.,303.26072,359.37703999999997,95.33839999999998,95.33839999999998,106.37839999999994,True,1
0,,Séance,121.1,158.45936,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,ordinaire,160.94335999999998,203.7896,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,du,206.29568,218.57216,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,conseil,221.05615999999998,255.21656000000002,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,"municipal,",257.67848,307.1708,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,tenue,309.73208,337.36519999999996,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,publiquement,339.91,405.874,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,le,408.42424,416.95816,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,17,419.47,431.74648,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,avril,434.23048,454.3012,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,2023,456.79,481.28836,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,à,483.82,489.95824,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,"19h,",492.46,513.88924,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,dans,516.46,540.3616000000001,121.37840000000006,121.37840000000006,132.41840000000002,True,1
0,,la,121.1,129.63392,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,salle,135.84944,158.42623999999998,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,du,164.64175999999998,176.91823999999997,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,conseil,183.11167999999998,217.3688,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,municipal,223.54015999999996,269.78671999999995,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,située,275.95808,305.36863999999997,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,au,311.58416,323.94824,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,"1386,",330.16376,357.59816,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,rue,363.75848,379.7444,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,"Dumouchel,",385.8164,444.56023999999996,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,"Sainte-Adèle,",450.72056,516.78592,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,lieu,523.0456,540.11344,133.97840000000008,133.97840000000008,145.01840000000004,True,1
0,,ordinaire,121.1,163.94624,146.6984,146.6984,157.73839999999996,True,1
0,,des,169.79744,187.5608,146.6984,146.6984,157.73839999999996,True,1
0,,séances,193.31264,234.23791999999995,146.6984,146.6984,157.73839999999996,True,1
