Label ,Average            ,1                   ,2                  ,3                  ,4
ALL   ,0.8216021853663859 ,0.6670851698463526  ,0.9016395647918071 ,0.8330299633685841 ,0.8846540434587995
B     ,0.9590166833084965 ,0.9531332280147445  ,0.9572320999519462 ,0.9559748427672956 ,0.9697265625
I     ,0.9970748462065069 ,0.994431006356528   ,0.997686594423475  ,0.9976605018839115 ,0.9985212821621129
O     ,0.5087150265841541 ,0.05369127516778523 ,0.7500000000000001 ,0.5454545454545454 ,0.6857142857142856
